,permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,not_closed,cat_list
2816,/company/kickapps,KickApps,enterprise,39007789.0,acquired,USA,NY,New York,New York,3,2004-03-01,2004-03,2004-Q1,2004.0,2006-06-01,2008-11-25,2011-06-08,1.0,['enterprise']
2817,/company/kickball-labs,Kickball Labs,web,2200000.0,operating,USA,CA,SF Bay,Palo Alto,2,2007-07-01,2007-07,2007-Q3,2007.0,2008-03-01,2009-03-01,,0.0,['web']
2818,/company/kickfire,Kickfire,software,20000000.0,operating,USA,CA,SF Bay,Santa Clara,1,2006-01-01,2006-01,2006-Q1,2006.0,2008-07-31,2008-07-31,2010-08-10,0.0,['software']
2819,/company/servicesidekick,Kickserv,software,500000.0,operating,USA,CA,SF Bay,San Francisco,1,2006-10-01,2006-10,2006-Q4,2006.0,2008-09-01,2008-09-01,2012-12-20,0.0,['software']
2820,/company/kidaro,Kidaro,enterprise,14020000.0,acquired,USA,WA,Seattle,Redmond,2,,,,,2005-09-12,2006-12-12,2007-06-01,1.0,['enterprise']
2821,/company/kidlandia,Kidlandia,web,3225000.0,operating,USA,CA,SF Bay,SAN FRANCISCO,3,2008-01-01,2008-01,2008-Q1,2008.0,2008-11-01,2011-02-25,2011-02-25,0.0,['web']
2822,/company/kidos,Kidos,games_video,200000.0,operating,USA,NY,New York,New York,1,2011-11-25,2011-11,2011-Q4,2011.0,2009-04-01,2009-04-01,2008-09-25,0.0,['games_video']
2823,/company/kidthing,kidthing,ecommerce,3000000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2005-12-01,2005-12,2005-Q4,2005.0,2008-01-28,2008-01-28,,0.0,['ecommerce']
2824,/company/kiha-software,Kiha Software,software,20000000.0,closed,USA,WA,Seattle,Seattle,1,2008-01-01,2008-01,2008-Q1,2008.0,2010-10-28,2010-10-28,2010-10-27,0.0,['software']
2825,/company/kijubi,Kijubi,travel,265000.0,operating,USA,CA,Los Angeles,Laguna Beach,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-01-01,2010-01-01,2012-02-01,0.0,['travel']
2826,/company/kima-labs,Kima Labs,mobile,770000.0,acquired,USA,CA,SF Bay,San Francisco,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-08-01,2010-08-01,2012-02-18,1.0,['mobile']
2827,/company/kinetic-trading-strategies,Kinetic Global Markets,analytics,2999000.0,closed,USA,NY,New York,New York,1,,,,,2010-12-31,2010-12-31,2008-01-01,0.0,['analytics']
2828,/company/kingfish-labs,Kingfish Labs,software,500000.0,acquired,USA,NY,New York,New York,1,2011-06-01,2011-06,2011-Q2,2011.0,2012-03-26,2012-03-26,2012-09-13,1.0,['software']
2829,/company/kior,Kior,cleantech,197920000.0,ipo,USA,TX,Houston,Pasadena,3,2007-01-01,2007-01,2007-Q1,2007.0,2008-06-30,2012-01-27,2013-09-26,1.0,['cleantech']
2830,/company/kiptronic,Kiptronic,advertising,7300000.0,acquired,USA,CA,SF Bay,San Francisco,3,2005-05-01,2005-05,2005-Q2,2005.0,2005-11-01,2008-06-05,2009-01-31,1.0,['advertising']
2831,/company/kitenga,Kitenga,software,200000.0,operating,USA,CA,SF Bay,Santa Clara,1,2003-10-01,2003-10,2003-Q4,2003.0,2010-01-04,2010-01-04,2003-10-01,0.0,['software']
2832,/company/kiva-systems,Kiva Systems,hardware,11600000.0,acquired,USA,MA,Boston,North Reading,2,2003-01-01,2003-01,2003-Q1,2003.0,2003-01-01,2006-05-24,2012-03-19,1.0,['hardware']
2833,/company/kiyon,Kiyon,public_relations,10000000.0,operating,USA,CA,San Diego,San Diego,1,2003-01-01,2003-01,2003-Q1,2003.0,2005-08-01,2005-08-01,,0.0,['public_relations']
2834,/company/klatcher,Klatcher,web,150000.0,operating,USA,NY,New York - Other,,1,2008-07-10,2008-07,2008-Q3,2008.0,2007-12-13,2007-12-13,2008-01-01,0.0,['web']
2835,/company/kleer,Kleer,hardware,58000000.0,acquired,USA,CA,SF Bay,Cupertino,2,,,,,2008-01-01,2008-03-25,,1.0,['hardware']
2836,/company/klicksports,KlickSports,mobile,1200000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2006-01-01,2006-01,2006-Q1,2006.0,2008-01-01,2008-01-01,2007-01-01,0.0,['mobile']
2837,/company/klickthru,KlickThru,advertising,500000.0,operating,USA,CA,Los Angeles,Los Angeles,1,2010-01-01,2010-01,2010-Q1,2010.0,2011-01-01,2011-01-01,2012-12-01,0.0,['advertising']
2838,/company/klir-technologies,Klir Technologies,network_hosting,8700000.0,operating,USA,WA,Seattle,Seattle,1,2000-01-01,2000-01,2000-Q1,2000.0,2005-06-03,2005-06-03,,0.0,['network_hosting']
2839,/company/kluster,Kluster,web,1000000.0,acquired,USA,NY,New York,New York,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2008-01-01,2012-04-28,1.0,['web']
2840,/company/knetwit-inc,Knetwit Inc.,web,4600000.0,closed,USA,TN,Chattanooga,Chattanooga,2,2007-06-26,2007-06,2007-Q2,2007.0,2007-10-02,2007-12-28,2006-11-01,0.0,['web']
2841,/company/knewco,KnewCo,search,500000.0,closed,USA,MD,unknown,Gaithersberg,1,2006-01-01,2006-01,2006-Q1,2006.0,2012-04-18,2012-04-18,2009-01-01,0.0,['search']
2842,/company/knight-carver-wind-group,Knight & Carver Wind Group,cleantech,12000000.0,operating,USA,CA,San Diego,NATIONAL CITY,1,,,,,2008-01-30,2008-01-30,,0.0,['cleantech']
2843,/company/knopp-neurosciences,Knopp Neurosciences,biotech,20000000.0,operating,USA,PA,Pittsburg,Pittsburgh,2,,,,,2006-01-01,2008-01-22,,0.0,['biotech']
2844,/company/knotice,Knotice,software,500000.0,operating,USA,OH,Akron,Akron,1,2003-01-01,2003-01,2003-Q1,2003.0,2006-02-10,2006-02-10,2010-01-22,0.0,['software']
2845,/company/knovel,Knovel,enterprise,3000000.0,acquired,USA,NY,New York,New York,2,2001-01-01,2001-01,2001-Q1,2001.0,2002-11-11,2010-01-01,2010-09-01,1.0,['enterprise']
2846,/company/koala-databank,Koala Databank,network_hosting,20000.0,operating,USA,CA,Los Angeles,Irvine,1,2006-01-01,2006-01,2006-Q1,2006.0,2008-02-29,2008-02-29,,0.0,['network_hosting']
2847,/company/koaladeal,KoalaDeal,ecommerce,410000.0,closed,USA,IL,Chicago,Chicago,1,2011-04-01,2011-04,2011-Q2,2011.0,2012-04-18,2012-04-18,2011-04-01,0.0,['ecommerce']
2848,/company/koda,KODA,web,4500000.0,operating,USA,CA,SF Bay,San Francisco,2,2008-01-01,2008-01,2008-Q1,2008.0,2009-08-01,2010-02-24,2010-08-26,0.0,['web']
2849,/company/kodiak-networks,Kodiak Networks,mobile,15000000.0,operating,USA,TX,Dallas,Plano,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-10-01,2005-10-01,2005-01-01,0.0,['mobile']
2850,/company/koko,Koko,hardware,250000.0,operating,USA,WA,Spokane,Spokane,1,2007-01-01,2007-01,2007-Q1,2007.0,2009-12-15,2009-12-15,,0.0,['hardware']
2851,/company/kolorific,Kolorific,semiconductor,7000000.0,operating,USA,CA,SF Bay,Milpitas,1,2003-01-01,2003-01,2003-Q1,2003.0,2007-01-05,2007-01-05,,0.0,['semiconductor']
2852,/company/kona-datasearch,Kona DataSearch,enterprise,500000.0,operating,USA,NH,Nashua,Nashua,1,2011-02-15,2011-02,2011-Q1,2011.0,2011-02-15,2011-02-15,2011-02-01,0.0,['enterprise']
2853,/company/konarka,Konarka Technologies,cleantech,88800000.0,operating,USA,MA,Boston,Lowell,3,2001-01-01,2001-01,2001-Q1,2001.0,2008-10-01,2010-03-03,,0.0,['cleantech']
2854,/company/konaware,KonaWare,software,2000000.0,acquired,USA,CA,SF Bay,Menlo Park,1,1999-01-01,1999-01,1999-Q1,1999.0,2006-07-06,2006-07-06,,1.0,['software']
2855,/company/kongregate,Kongregate,games_video,19000000.0,acquired,USA,CA,SF Bay,San Francisco,4,2006-01-01,2006-01,2006-Q1,2006.0,2007-03-01,2013-07-02,,1.0,['games_video']
2856,/company/kontron,Kontron,manufacturing,48799840.0,operating,USA,CA,San Diego,Poway,1,,,,,2009-07-29,2009-07-29,2010-07-26,0.0,['manufacturing']
2857,/company/koofers,Koofers,education,7000000.0,operating,USA,VA,Washington DC,Ashburn,4,2008-01-01,2008-01,2008-Q1,2008.0,2008-04-01,2010-09-29,2012-09-12,0.0,['education']
2858,/company/koolconnect-technologies,KoolConnect Technologies,software,6500000.0,operating,USA,MA,Boston,Canton,1,1999-01-01,1999-01,1999-Q1,1999.0,2007-11-12,2007-11-12,,0.0,['software']
2859,/company/kosan-biosciences,Kosan Biosciences,biotech,3000000.0,acquired,USA,CA,SF Bay,Hayward,1,1995-01-01,1995-01,1995-Q1,1995.0,2006-07-19,2006-07-19,,1.0,['biotech']
2860,/company/kosmix,Kosmix,web,55000000.0,acquired,USA,CA,SF Bay,Mountain View,4,2005-01-01,2005-01,2005-Q1,2005.0,2005-11-01,2008-12-08,2012-08-30,1.0,['web']
2861,/company/kosmos-biotherapeutics,Kosmos Biotherapeutics,biotech,319000000.0,operating,USA,MA,Boston,Cambridge,1,,,,,2010-04-04,2010-04-04,,0.0,['biotech']
2862,/company/kotura,KOTURA,cleantech,27690547.0,acquired,USA,CA,Los Angeles,Monterey Park,3,2004-01-01,2004-01,2004-Q1,2004.0,2005-09-07,2009-11-05,2012-06-01,1.0,['cleantech']
2863,/company/kredits,Kredits,finance,4500000.0,operating,USA,UT,Salt Lake City,Salt Lake City,1,,,,,2011-03-15,2011-03-15,,0.0,['finance']
2864,/company/krillion,Krillion,web,9150000.0,acquired,USA,CA,SF Bay,Mountain View,1,2006-05-01,2006-05,2006-Q2,2006.0,2006-06-14,2006-06-14,2011-08-04,1.0,['web']
2865,/company/kriyari,Kriyari,web,1000000.0,operating,USA,CA,SF Bay,Palo Alto,1,2006-01-01,2006-01,2006-Q1,2006.0,2006-12-11,2006-12-11,,0.0,['web']
2866,/company/krugle,Krugle,search,6100000.0,acquired,USA,CA,SF Bay,Menlo Park,1,2006-01-01,2006-01,2006-Q1,2006.0,2006-05-31,2006-05-31,2008-07-14,1.0,['search']
2867,/company/ksaria,kSARIA,other,3000000.0,operating,USA,MA,Boston,Lawrence,1,,,,,2005-01-01,2005-01-01,,0.0,['other']
2868,/company/kse,KSE,manufacturing,3000000.0,operating,USA,MA,Amherst,Amherst,1,,,,,2010-09-15,2010-09-15,,0.0,['manufacturing']
2869,/company/kudzu-interactive,Kudzu Interactive,enterprise,10760000.0,operating,USA,GA,Atlanta,Alpharetta,2,2007-01-01,2007-01,2007-Q1,2007.0,2007-01-01,2010-03-03,2010-09-07,0.0,['enterprise']
2870,/company/kurani-interactive,Kurani Interactive,software,275000.0,operating,USA,NJ,Red Bank,Red Bank,1,2000-01-01,2000-01,2000-Q1,2000.0,2010-11-25,2010-11-25,2009-04-01,0.0,['software']
2871,/company/kwiry,kwiry,mobile,1000000.0,operating,USA,CA,SF Bay,San Francisco,1,2006-01-01,2006-01,2006-Q1,2006.0,2008-03-20,2008-03-20,2009-06-01,0.0,['mobile']
2872,/company/kxen,KXEN,software,8000000.0,operating,USA,CA,SF Bay,San Francisco,1,1998-01-01,1998-01,1998-Q1,1998.0,2010-06-16,2010-06-16,2011-01-01,0.0,['software']
2873,/company/kylin-therapeutics,Kylin Therapeutics,biotech,2000000.0,operating,USA,IN,West Lafayette,West Lafayette,1,,,,,2009-03-04,2009-03-04,,0.0,['biotech']
2874,/company/kynetx,Kynetx,software,2000000.0,operating,USA,UT,Salt Lake City,Lehi,1,2007-08-01,2007-08,2007-Q3,2007.0,2009-10-29,2009-10-29,2011-02-14,0.0,['software']
2875,/company/kyte,Kyte,games_video,23350000.0,acquired,USA,CA,SF Bay,San Francisco,3,2006-12-01,2006-12,2006-Q4,2006.0,2007-07-01,2008-03-10,2011-01-31,1.0,['games_video']
2876,/company/stylefeeder,L'FAY BRIDAL,ecommerce,3500000.0,acquired,USA,MA,Boston,Cambridge,3,1984-10-03,1984-10,1984-Q4,1984.0,2007-09-01,2009-05-01,2012-04-17,1.0,['ecommerce']
2877,/company/l-3-gcs,L-3 GCS,messaging,170000000.0,operating,USA,NY,Rochester,Victor,1,,,,,2010-08-23,2010-08-23,,0.0,['messaging']
2878,/company/l4-mobile,L4 Mobile,mobile,4800000.0,operating,USA,WA,Seattle,Seattle,1,2008-01-01,2008-01,2008-Q1,2008.0,2006-06-21,2006-06-21,2010-01-01,0.0,['mobile']
2879,/company/la-jolla-pharmaceutical-co,La jolla Pharmaceutical,biotech,10000000.0,ipo,USA,CA,San Diego,San Diego,1,,,,,2013-09-25,2013-09-25,1995-01-01,1.0,['biotech']
2880,/company/labarchives,LabArchives,software,1000000.0,operating,USA,CA,San Diego,Carlsbad,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-01-01,2009-01-01,2009-01-01,0.0,['software']
2881,/company/labmeeting,Labmeeting,web,500000.0,closed,USA,CA,California - Other,,1,2007-07-01,2007-07,2007-Q3,2007.0,2008-05-01,2008-05-01,2011-03-29,0.0,['web']
2882,/company/labnow,LabNow,biotech,34500000.0,operating,USA,TX,Austin,Austin,3,,,,,2004-09-29,2009-11-24,,0.0,['biotech']
2883,/company/laboratory-partners,Laboratory Partners,biotech,16000000.0,operating,USA,CA,SF Bay,Palo Alto,1,,,,,2008-01-14,2008-01-14,,0.0,['biotech']
2884,/company/labtiva,Labtiva,software,2000000.0,operating,USA,MA,Boston,Cambridge,1,2007-01-01,2007-01,2007-Q1,2007.0,2011-01-05,2011-01-05,,0.0,['software']
2885,/company/lagotek,Lagotek,software,5063236.0,closed,USA,WA,Seattle,Bellevue,1,2005-01-01,2005-01,2005-Q1,2005.0,2010-01-06,2010-01-06,,0.0,['software']
2886,/company/lala,Lala,games_video,44150000.0,acquired,USA,CA,SF Bay,Palo Alto,4,,,,,2005-01-01,2008-01-01,2013-09-09,1.0,['games_video']
2887,/company/lama-lab,Lama Lab,enterprise,30000.0,closed,USA,PA,Pittsburg,Pittsburgh,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-05-31,2010-05-31,,0.0,['enterprise']
2888,/company/landslide-technologies,Landslide CRM,software,8000000.0,operating,USA,MA,Boston,Lexington,1,2004-01-01,2004-01,2004-Q1,2004.0,2010-01-27,2010-01-27,,0.0,['software']
2889,/company/lantronix,Lantronix,hardware,4500000.0,ipo,USA,CA,Los Angeles,Irvine,1,1989-01-01,1989-01,1989-Q1,1989.0,2012-05-02,2012-05-02,2010-01-01,1.0,['hardware']
2890,/company/lanxpert,LanXpert,consulting,200000.0,operating,USA,CA,SF Bay,San Francisco,1,,,,,2010-01-05,2010-01-05,,0.0,['consulting']
2891,/company/lanyon,Lanyon,hospitality,10000000.0,operating,USA,TX,Dallas,Irving,1,1984-01-01,1984-01,1984-Q1,1984.0,2009-12-03,2009-12-03,,0.0,['hospitality']
2892,/company/lascaux-co,Lascaux Co.,design,700000.0,acquired,USA,NY,New York,New York City,2,2011-02-01,2011-02,2011-Q1,2011.0,2010-12-01,2011-07-20,,1.0,['design']
2893,/company/late-nite-labs,Late Nite Labs,education,1100000.0,acquired,USA,NY,Syracuse,Verona,1,2006-01-01,2006-01,2006-Q1,2006.0,2011-12-05,2011-12-05,2013-03-20,1.0,['education']
2894,/company/latimer-education,Latimer Education,education,1250000.0,operating,USA,DC,Washington DC,Washington,1,,,,,2010-04-01,2010-04-01,2010-04-01,0.0,['education']
2895,/company/lattice-incorporated,Lattice Incorporated,network_hosting,1000000.0,operating,USA,NJ,Philadelphia,Pennsauken,1,1973-01-01,1973-01,1973-Q1,1973.0,2011-02-22,2011-02-22,,0.0,['network_hosting']
2896,/company/launchgram,LaunchGram,news,70000.0,acquired,USA,CA,SF Bay,Mountain View,2,2012-01-10,2012-01,2012-Q1,2012.0,2012-01-23,2012-10-01,2012-12-11,1.0,['news']
2897,/company/laureate-pharma,Laureate Pharma,biotech,20000000.0,closed,USA,NJ,Princeton,Princeton,1,,,,,2010-10-07,2010-10-07,,0.0,['biotech']
2898,/company/law-pivot,LawPivot,legal,1600000.0,acquired,USA,CA,SF Bay,Palo Alto,2,2009-01-01,2009-01,2009-Q1,2009.0,2010-12-15,2011-12-01,2011-08-01,1.0,['legal']
2899,/company/layer-7-technologies,Layer 7 Technologies,software,19900000.0,acquired,USA,DC,Washington DC,Washington,2,2003-01-01,2003-01,2003-Q1,2003.0,2006-10-26,2009-02-02,2012-10-07,1.0,['software']
2900,/company/lazarus-therapeutics,Lazarus Therapeutics,biotech,100000.0,closed,USA,PA,Philadelphia,West Chester,1,2006-01-01,2006-01,2006-Q1,2006.0,2010-08-02,2010-08-02,,0.0,['biotech']
2901,/company/lazy-angel,Lazy Angel,advertising,59000.0,operating,USA,CO,Colorado Springs,Colorado Springs,2,2009-05-29,2009-05,2009-Q2,2009.0,2010-01-04,2010-01-04,,0.0,['advertising']
2902,/company/lead-therapeutics,LEAD Therapeutics,biotech,17000000.0,operating,USA,CA,SF Bay,San Bruno,1,,,,,2007-11-05,2007-11-05,,0.0,['biotech']
2903,/company/leadernation,LeaderNation,consulting,60000.0,operating,USA,NY,New York,New York,1,2007-01-01,2007-01,2007-Q1,2007.0,2008-01-01,2008-01-01,,0.0,['consulting']
2904,/company/leadpoint,LeadPoint,enterprise,12500000.0,operating,USA,CA,Los Angeles,Los Angeles,4,2004-02-29,2004-02,2004-Q1,2004.0,2006-02-23,2008-04-28,2005-12-01,0.0,['enterprise']
2905,/company/leanstream-media,LeanStream Media,software,2340000.0,closed,USA,CO,Denver,Westminster,1,2009-01-01,2009-01,2009-Q1,2009.0,2009-12-14,2009-12-14,,0.0,['software']
2906,/company/leapforce,Leapforce,search,200000.0,operating,USA,CA,SF Bay,Pleasanton,1,2008-12-14,2008-12,2008-Q4,2008.0,2008-12-14,2008-12-14,2009-01-02,0.0,['search']
2907,/company/leapfrog-on-line,Leapfrog Online,advertising,30000000.0,operating,USA,IL,Chicago,Evanston,1,1995-01-01,1995-01,1995-Q1,1995.0,2008-09-17,2008-09-17,2008-09-30,0.0,['advertising']
2908,/company/learnboost,LearnBoost,education,975000.0,operating,USA,CA,SF Bay,San Francisco,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-07-26,2010-07-26,2013-06-22,0.0,['education']
2909,/company/learn-something,LearnSomething,ecommerce,2000000.0,acquired,USA,FL,Tallahassee,Tallahassee,1,1993-01-01,1993-01,1993-Q1,1993.0,2006-01-03,2006-01-03,,1.0,['ecommerce']
2910,/company/lecere,Lecere,software,158750.0,operating,USA,OR,Portland,Portland,4,,,,,2010-01-05,2010-04-22,,0.0,['software']
2911,/company/lecturetools,LectureTools,education,1000000.0,operating,USA,MI,Detroit,Ann Arbor,1,2010-05-01,2010-05,2010-Q2,2010.0,2011-01-01,2011-01-01,2005-01-01,0.0,['education']
2912,/company/ledengin,LED Engin,semiconductor,11000000.0,operating,USA,CA,SF Bay,San Jose,1,2004-01-01,2004-01,2004-Q1,2004.0,2007-10-03,2007-10-03,2012-04-23,0.0,['semiconductor']
2913,/company/lefthand-networks,Lefthand Networks,enterprise,25000000.0,acquired,USA,CO,Denver,Boulder,1,,,,,2005-09-06,2005-09-06,2008-10-01,1.0,['enterprise']
2914,/company/leftronic,Leftronic,analytics,500000.0,operating,USA,CA,SF Bay,San Francisco,1,2010-08-01,2010-08,2010-Q3,2010.0,2010-11-17,2010-11-17,2013-01-01,0.0,['analytics']
2915,/company/legalguru,LegalGuru,legal,900000.0,operating,USA,FL,Miami,Miami,1,2011-03-31,2011-03,2011-Q1,2011.0,2011-03-31,2011-03-31,2011-03-31,0.0,['legal']
2916,/company/legalsherpa,LegalSherpa,legal,50000.0,operating,USA,NY,New York,New York,1,2010-12-01,2010-12,2010-Q4,2010.0,2010-12-01,2010-12-01,2010-12-01,0.0,['legal']
2917,/company/legend-silicon,Legend Silicon,semiconductor,43370000.0,operating,USA,CA,SF Bay,Fremont,2,1999-01-01,1999-01,1999-Q1,1999.0,2007-03-21,2010-03-03,,0.0,['semiconductor']
2918,/company/legitime-technologies,LegiTime Technologies,messaging,4000000.0,closed,USA,CT,Farmington,Farmington,2,2005-01-01,2005-01,2005-Q1,2005.0,2007-03-01,2009-12-15,,0.0,['messaging']
2919,/company/leisurelink,LeisureLink,real_estate,17100000.0,operating,USA,CA,Los Angeles,Pasadena,2,2006-01-01,2006-01,2006-Q1,2006.0,2007-09-25,2010-11-10,2012-01-01,0.0,['real_estate']
2920,/company/leisurelogix,LeisureLogix,software,5900000.0,operating,USA,FL,Tampa,Tampa,3,2006-08-01,2006-08,2006-Q3,2006.0,2007-01-01,2007-01-01,,0.0,['software']
2921,/company/lendinero,Lendinero,finance,30000.0,operating,USA,FL,Miami,Miami,1,2012-01-01,2012-01,2012-Q1,2012.0,2011-03-15,2011-03-15,2012-02-29,0.0,['finance']
2922,/company/lensvector,LensVector,hardware,30000000.0,operating,USA,CA,SF Bay,Sunnyvale,1,2006-01-01,2006-01,2006-Q1,2006.0,2010-02-04,2010-02-04,2006-01-01,0.0,['hardware']
2923,/company/lentigen,Lentigen,biotech,1200000.0,operating,USA,MD,Washington DC,Gaithersburg,1,,,,,2010-11-04,2010-11-04,,0.0,['biotech']
2924,/company/leostream,Leostream,software,5000000.0,operating,USA,MA,Boston,Waltham,2,2002-01-01,2002-01,2002-Q1,2002.0,2008-05-05,2009-11-23,,0.0,['software']
2925,/company/lesconcierges,LesConcierges,public_relations,2400000.0,operating,USA,CA,SF Bay,San Francisco,1,1987-01-01,1987-01,1987-Q1,1987.0,2007-11-30,2007-11-30,2012-01-01,0.0,['public_relations']
2926,/company/letscram,LetsCram,web,655000.0,operating,USA,CA,Santa Barbara,Santa Barbara,2,2007-01-01,2007-01,2007-Q1,2007.0,2007-01-01,2009-01-19,2007-11-01,0.0,['web']
2927,/company/lev-pharmaceuticals,Lev Pharmaceuticals,biotech,41000000.0,acquired,USA,NY,New York,New York,2,2003-01-01,2003-01,2003-Q1,2003.0,2006-10-23,2007-11-08,,1.0,['biotech']
2928,/company/levanta,Levanta,software,8000000.0,operating,USA,CA,SF Bay,San Mateo,1,1998-01-01,1998-01,1998-Q1,1998.0,2007-09-23,2007-09-23,2004-01-01,0.0,['software']
2929,/company/level-3,Level 3 Communications,network_hosting,13700000.0,ipo,USA,CO,Denver,Broomfield,1,1985-01-01,1985-01,1985-Q1,1985.0,2010-03-02,2010-03-02,2011-11-10,1.0,['network_hosting']
2930,/company/level-5-networks,Level 5 Networks,semiconductor,30000000.0,acquired,USA,CA,SF Bay,Sunnyvale,1,2002-01-01,2002-01,2002-Q1,2002.0,2005-06-20,2005-06-20,2004-01-01,1.0,['semiconductor']
2931,/company/leveragesoftware,Leverage Software,software,6000000.0,acquired,USA,CA,SF Bay,San Francisco,1,2003-05-01,2003-05,2003-Q2,2003.0,2005-05-14,2005-05-14,2012-05-01,1.0,['software']
2932,/company/levlr,Levlr,software,25000.0,operating,USA,PA,Pittsburg,Pittsburgh,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-06-01,2010-06-01,2011-02-01,0.0,['software']
2933,/company/lexar-media,Lexar Media,hardware,60000000.0,operating,USA,CA,SF Bay,Fremont,1,1996-01-01,1996-01,1996-Q1,1996.0,2005-03-29,2005-03-29,2003-01-01,0.0,['hardware']
2934,/company/lexicon-pharmaceuticals,Lexicon Pharmaceuticals,biotech,110040000.0,ipo,USA,TX,Houston,The Woodlands,2,1995-01-01,1995-01,1995-Q1,1995.0,2010-03-15,2012-08-08,2001-01-01,1.0,['biotech']
2935,/company/lexity,Lexity,enterprise,5700000.0,acquired,USA,CA,SF Bay,Mountain View,2,2009-08-01,2009-08,2009-Q3,2009.0,2009-09-01,2011-03-03,2013-07-31,1.0,['enterprise']
2936,/company/lexy,Lexy,games_video,1708000.0,closed,USA,CA,SF Bay,San Francisco,2,2006-01-01,2006-01,2006-Q1,2006.0,2009-03-10,2009-12-24,2013-02-14,0.0,['games_video']
2937,/company/lfr-communications-inc,"LFR Communications, Inc",finance,10000000.0,operating,USA,MD,Washington DC,Laurel,1,2003-05-29,2003-05,2003-Q2,2003.0,2010-05-11,2010-05-11,2010-03-01,0.0,['finance']
2938,/company/lgc-wireless,LGC Wireless,public_relations,13000000.0,operating,USA,CA,SF Bay,San Jose,1,1996-01-01,1996-01,1996-Q1,1996.0,2005-09-03,2005-09-03,2004-01-01,0.0,['public_relations']
2939,/company/liberty-hydro,Liberty Hydro,cleantech,500000.0,operating,USA,WV,South Charleston,South Charleston,1,,,,,2010-10-21,2010-10-21,,0.0,['cleantech']
2940,/company/libredigital,LibreDigital,hardware,31100000.0,acquired,USA,TX,Austin,Austin,4,,,,,2006-02-06,2011-01-31,2011-01-31,1.0,['hardware']
2941,/company/lifeio,lifeIO,web,500000.0,operating,USA,NY,New York,New York,1,2006-08-29,2006-08,2006-Q3,2006.0,2008-08-29,2008-08-29,,0.0,['web']
2942,/company/lifekraze,LifeKraze,health,1250000.0,operating,USA,TN,Chattanooga,Chattanooga,1,2010-05-01,2010-05,2010-Q2,2010.0,2011-01-11,2011-01-11,2013-01-23,0.0,['health']
2943,/company/lifelock,LifeLock,security,177850000.0,ipo,USA,AZ,Phoenix,Tempe,5,2005-08-01,2005-08,2005-Q3,2005.0,2006-10-01,2012-03-14,2013-04-01,1.0,['security']
